,name,logFC,AveExpr,t,P.Value,adj.P.Val,B,length
259,FBgn0001169,0.010594288,4.876921678,0.179213173,0.862083533,0.94621965,-7.465232758,5737.705849
260,FBgn0001170,0.426848466,-3.918688768,0.964942377,0.36193959,0.566869561,-5.128814348,1468.404
261,FBgn0001174,0.960247333,0.58501823,3.552051926,0.007095411,0.034923813,-2.181670112,431.365125
262,FBgn0001179,-0.008008591,4.629066005,-0.081330543,0.937113103,0.967207358,-7.414981274,2326.623442
263,FBgn0001180,-0.173678894,2.872029624,-1.558021332,0.156616858,0.326379795,-5.712727241,3112.148737
264,FBgn0001185,0.379850676,5.117399756,4.797157,0.001239748,0.009641951,-1.408455653,1970.288311
265,FBgn0001186,0.19673557,8.233193641,5.720309795,0.000392838,0.004374986,-0.553622358,3954.06275
266,FBgn0001187,0.097188982,2.85925902,0.595752761,0.56728379,0.754645049,-6.696425659,1308.06275
267,FBgn0001189,0.547278705,4.971069314,7.613379322,5.21E-05,0.001137314,2.046507659,2450.91312
268,FBgn0001197,-0.327915679,6.428621317,-4.145143678,0.003005672,0.018729901,-2.59470086,748.2342855
269,FBgn0001202,0.120928772,6.959212413,1.890850912,0.094100402,0.234202858,-6.191639158,2132.06275
270,FBgn0001206,0.168405935,4.475915172,1.809351191,0.106778123,0.254851754,-5.838128201,4511.06275
271,FBgn0001208,-0.346638714,4.351531281,-1.494728659,0.172128911,0.350006056,-6.235681773,1362.721828
272,FBgn0001215,-0.022213666,9.039434413,-0.546012559,0.599473612,0.783691496,-7.835198481,1762.125653
273,FBgn0001216,0.110820448,0.557349103,0.339205658,0.742908243,0.900070517,-6.140832023,2288.120574
274,FBgn0001217,0.869539696,-1.332953909,1.865326531,0.097908955,0.240508816,-4.371447934,1989.06275
275,FBgn0001218,-0.093558236,8.448651835,-2.32809958,0.047296029,0.14226201,-5.631691302,2844.079451
276,FBgn0001220,-0.125392035,7.869482134,-2.465598915,0.038045674,0.120950531,-5.377106914,2606.06275
277,FBgn0001222,0.226269624,6.690130224,4.784426593,0.001260618,0.009739696,-1.695911974,2607.280667
278,FBgn0001223,1.738360549,4.833482838,7.033166744,9.27E-05,0.001708316,1.500581702,783.0725
279,FBgn0001224,-0.60345012,5.754904314,-2.141195053,0.063551112,0.175896384,-5.633032379,699.13925
280,FBgn0001225,0.440678594,5.217265983,1.07991325,0.310666285,0.530919158,-6.952027561,773.0755
281,FBgn0001226,-0.706775647,3.390487886,-2.273867526,0.05153408,0.15154486,-4.81321458,1038.933058
282,FBgn0001227,-0.372434344,5.167549017,-2.811575553,0.022054408,0.081081195,-4.452901579,1548.06275
283,FBgn0001228,1.116799835,-2.68461219,2.421310814,0.040807967,0.127232281,-3.553237588,1472.209418
284,FBgn0001229,-0.451839348,4.50486981,-2.661511054,0.027919854,0.095907218,-4.526476165,802.068
285,FBgn0001230,0.193068176,4.964641459,0.379510763,0.713868951,0.879189258,-7.424621937,2046.06275
286,FBgn0001233,-0.235852866,9.311211756,-2.502779819,0.035872459,0.115714163,-5.404234644,2529.458913
287,FBgn0001235,-0.024867803,7.967931029,-0.582900171,0.575506647,0.761983359,-7.747188815,5704.499885
288,FBgn0001247,-0.12096548,7.417084305,-3.14792898,0.013081654,0.054904723,-4.250960238,3254.06275
289,FBgn0001248,-0.457849417,7.458720024,-6.565804905,0.000151409,0.002309187,0.537358051,1469.948352
290,FBgn0001250,-0.28802748,5.848472472,-2.956064298,0.017600458,0.06888008,-4.363224034,5476.241338
291,FBgn0001253,0.909830696,5.31145076,11.22591746,2.73E-06,0.00022185,5.16798604,5618.925249
292,FBgn0001254,-0.357677575,-3.918688768,-0.815619324,0.437576629,0.637921107,-5.241321309,1518.724
293,FBgn0001255,-0.406943617,-2.286926828,-0.4444551,0.668115443,0.842610813,-5.618455444,906.7528149
294,FBgn0001256,0.091146029,-1.303980019,0.163591724,0.873980084,0.94621965,-5.832882799,972.43775
295,FBgn0001257,-1.195943475,5.982301364,-5.487899793,0.000518841,0.005199838,-0.613815854,1715.477168
296,FBgn0001258,2.168070778,3.859271782,6.67241372,0.000135088,0.0021585,1.333503904,1324.137304
297,FBgn0001259,-1.057979557,-2.775288153,-2.034670936,0.075150783,0.199114919,-4.04507896,2877.256605
298,FBgn0001263,0.100125779,3.592383058,0.652187916,0.531985128,0.721807677,-6.889039106,2111.530139
299,FBgn0001269,-0.203920632,1.103351918,-1.025810817,0.334047802,0.548353539,-5.813126153,2294.172865
300,FBgn0001276,0.197117841,4.252761319,3.020870681,0.015915784,0.063849101,-3.890033083,542.246375
301,FBgn0001280,0.102179078,3.754243691,0.612312236,0.556788794,0.74497822,-6.964997328,487.6025972
302,FBgn0001281,2.887039553,-2.692300386,8.889159033,1.64E-05,0.000572045,1.751805865,384.0384331
303,FBgn0001285,0.203128265,-1.098645269,0.490978408,0.636205345,0.815652335,-5.75323019,1025.707875
304,FBgn0001291,-0.042492131,5.156144613,-0.477473955,0.645389497,0.824133845,-7.425211472,1340.06275
305,FBgn0001296,0.211494782,5.783994443,3.98752934,0.003758125,0.021957238,-2.732176645,2021.451202
306,FBgn0001297,-0.114160804,6.708590002,-2.419538282,0.04092262,0.127500094,-5.350923709,3366.685771
307,FBgn0001301,0.12786947,5.65329807,3.32952293,0.009913665,0.044685958,-3.731900339,5291.06275
308,FBgn0001308,0.061562906,7.034419668,2.259979071,0.052678724,0.153978072,-5.636429176,3533.06275
309,FBgn0001311,0.08099356,-0.968646892,0.222152055,0.829583832,0.94621965,-5.86949851,5301.3118
310,FBgn0001313,1.413023598,-3.430327444,2.802530515,0.022369236,0.081896421,-3.06099822,13203.38095
311,FBgn0001316,0.037391069,6.781581533,0.907445981,0.389846929,0.591493341,-7.396168743,4007.694811
312,FBgn0001319,0.16149155,5.172902357,2.605798711,0.030483853,0.102098788,-4.786634278,3252.906416
313,FBgn0001320,-0.672585194,-0.318292994,-1.741298776,0.118577855,0.272481305,-4.65386543,1820.56275
314,FBgn0001321,0.510431298,-1.208591518,1.37810667,0.204305493,0.395073863,-4.985307554,2489.06275
315,FBgn0001323,-0.021014059,-0.351542088,-0.042995074,0.966725501,0.98242816,-5.988817637,3724.06275
316,FBgn0001324,0.06536237,5.422895152,0.667580989,0.522590657,0.712356801,-7.368899363,3196.286923
317,FBgn0001325,0.01979961,3.112761604,0.105426593,0.918549779,0.956958648,-6.963697765,3972.850913
318,FBgn0001330,0.483236664,3.474052999,4.459170266,0.001946786,0.013453566,-1.477124708,3708.474145
319,FBgn0001341,0.092850302,3.499661551,0.678506886,0.515984433,0.706231204,-6.842014853,3495.06275
320,FBgn0001404,0.112303679,7.407652226,2.028321175,0.075903655,0.200581145,-6.025165275,3168.975305
321,FBgn0001491,-0.114985404,4.407238722,-1.384289923,0.20247638,0.392922525,-6.396044438,749.08675
322,FBgn0001565,0.547527081,6.634020198,5.584796489,0.000461613,0.004852965,-0.599393769,1841.676715
323,FBgn0001612,0.219160732,4.848488464,3.363032679,0.009423041,0.043039635,-3.500320271,3386.06275
324,FBgn0001624,0.22275344,8.906115975,4.266688846,0.002536231,0.016521296,-2.609901998,6429.58177
325,FBgn0001941,0.277741852,6.153982251,3.895685214,0.004287729,0.024143347,-2.934419638,1568.562834
326,FBgn0001942,0.288815538,10.67442214,7.349350424,6.74E-05,0.001355764,1.252280489,1571.567379
327,FBgn0001961,-0.021473686,6.181376929,-0.439663353,0.671444523,0.844634914,-7.647351942,1506.922408
328,FBgn0001965,0.103265446,7.153256858,2.01877909,0.077048768,0.202797551,-6.018510665,5450.06275
329,FBgn0001967,-0.5662776,-3.430327444,-0.919960112,0.383643221,0.584474634,-5.200609397,672.2145166
330,FBgn0001970,0.089617493,4.156517398,1.368415837,0.207200932,0.398663379,-6.34620734,1975.06275
331,FBgn0001977,0.14201565,4.789183805,1.91919854,0.090035835,0.227456496,-5.759854111,2173.06275
332,FBgn0001978,0.07093234,5.392509587,1.293919746,0.230657669,0.431662856,-6.752639765,3939.785329
333,FBgn0001983,0.045884481,-3.720568456,0.079690985,0.938377817,0.967233065,-5.555933569,2031.942359
334,FBgn0001986,0.136007311,4.129894243,1.61241277,0.144304127,0.306992473,-6.019375708,3400.06275
335,FBgn0001987,-0.782813608,3.731393888,-5.500428588,0.000511022,0.005171112,-0.114793633,3849.61075
336,FBgn0001989,-0.34520695,6.137296927,-3.940643863,0.004019154,0.023027118,-2.861700692,560.9447415
337,FBgn0001990,0.374789875,3.008844984,2.96398285,0.017385058,0.06824099,-3.624517612,1742.759758
338,FBgn0001991,0.015153689,9.497431292,0.179939848,0.861531012,0.94621965,-8.005730546,8330.999384
339,FBgn0001992,-0.281884019,-2.010132441,-0.81745368,0.436585224,0.637921107,-5.42797971,2115.56275
340,FBgn0001994,0.484290778,6.489111928,8.014913352,3.57E-05,0.000896499,2.207147887,4217.06275
341,FBgn0001995,0.004917415,4.88783374,0.052439241,0.959423355,0.977547957,-7.484338626,827.06275
342,FBgn0002021,0.257534364,5.000533878,3.302299396,0.010332007,0.046011915,-3.632589871,1523.06275
343,FBgn0002022,0.020993393,4.468520081,0.250418943,0.808372787,0.94621965,-7.340407465,1513.06275
344,FBgn0002023,-0.055183807,5.349097883,-1.063711001,0.317530522,0.538939723,-7.002335506,2438.668302
345,FBgn0002031,-0.108012393,6.155816529,-1.337004193,0.216830214,0.41230236,-6.844653212,1144.037651
346,FBgn0002036,-0.007730942,5.374893026,-0.075652764,0.941493582,0.967830901,-7.597818744,1867.06275
347,FBgn0002044,-0.062666087,6.351025336,-1.181292425,0.270341526,0.486524887,-7.058404118,3915.062501
348,FBgn0002069,0.334851959,4.911499586,4.089144773,0.003252643,0.019775334,-2.392575679,1821.254125
349,FBgn0002121,0.437261949,4.687329823,3.506511409,0.007594235,0.036560892,-3.231761474,5127.365428
350,FBgn0002174,-0.096082004,4.737643092,-1.781659934,0.111440334,0.261152919,-5.947156329,1645.77731
351,FBgn0002183,0.155515979,5.467648988,3.640808541,0.006220274,0.03178323,-3.204632835,3493.774363
352,FBgn0002283,0.132692488,5.176181836,1.513558845,0.167376435,0.342763759,-6.425705833,1137.741581
353,FBgn0002284,0.03976355,5.531780152,0.463060135,0.655263584,0.832115321,-7.516458403,759.078125
354,FBgn0002306,-0.459900584,2.719692987,-2.14691049,0.062980802,0.174695716,-4.813765749,4645.611534
355,FBgn0002354,0.06265606,3.998492016,0.454145193,0.661406976,0.837681245,-7.128178178,366.567875
356,FBgn0002413,-0.1760872,7.363046192,-4.559439766,0.001699873,0.012177666,-2.081101399,3950.568724
357,FBgn0002431,0.076481034,7.975383938,1.639544828,0.138496974,0.297925108,-6.631463529,8892.218508
358,FBgn0002440,-0.576914716,-3.826568069,-1.122276924,0.293269463,0.513540768,-4.998749251,1388.769
359,FBgn0002441,0.511554731,5.819568575,9.958264723,6.90E-06,0.000350211,4.084523458,5213.06275
360,FBgn0002466,-1.471927509,-1.183211486,-3.361832341,0.009440167,0.043089895,-2.345832614,5887.06275
361,FBgn0002521,0.218574253,7.099750467,4.030765022,0.003533455,0.021005254,-2.843324104,2026.713782
362,FBgn0002522,-0.478446991,1.233067977,-2.938883698,0.018077362,0.070181492,-3.20243296,2113.627471
363,FBgn0002524,-0.425648479,5.919874505,-7.265912341,7.33E-05,0.001432642,1.501760131,2656.560022
364,FBgn0002525,0.048826379,5.913847092,0.770069998,0.462686708,0.65968323,-7.38891877,2951.946533
365,FBgn0002526,-1.278668106,4.759728461,-12.17017514,1.45E-06,0.000166686,5.92527463,11505.06275
366,FBgn0002531,-0.744487496,-3.720568456,-1.468036981,0.179070807,0.359402162,-4.660740512,358.2142781
367,FBgn0002533,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,548.8568125
368,FBgn0002534,0.618436255,0.150142729,2.166227401,0.061090161,0.170967433,-4.141936051,474.2252164
369,FBgn0002535,1.340145621,-2.683167453,1.698789379,0.126553551,0.280859899,-4.464868371,443.1450189
370,FBgn0002542,0.643502593,1.876516599,3.165165263,0.01273985,0.053774773,-2.9995511,3358.06275
371,FBgn0002543,-0.160213613,5.887407051,-2.947583072,0.017834233,0.069543627,-4.385084003,6021.06275
372,FBgn0002552,-0.001744554,4.317338872,-0.02114216,0.983633498,0.989184794,-7.33284668,3469.06275
373,FBgn0002561,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,912.06275
374,FBgn0002562,-5.447249646,-1.373529187,-17.28756543,8.78E-08,6.03E-05,4.100816161,2440.486101
375,FBgn0002563,-9.030108859,3.733700342,-7.321227725,6.93E-05,0.001379564,2.085591898,2420.06275
376,FBgn0002564,0.707455764,-1.600885507,0.963749223,0.362503265,0.567395937,-5.356892608,2315.548906
377,FBgn0002565,-5.199673775,8.356503835,-17.66196311,7.39E-08,5.95E-05,8.848105336,2122.251044
378,FBgn0002566,0.138789375,7.415936783,3.260957969,0.011003113,0.048282675,-4.070365325,3635.934013
379,FBgn0002567,-0.553950251,3.753614518,-2.69679546,0.026410755,0.09248363,-4.25899109,1763.062373
380,FBgn0002569,0.839318004,-3.140086432,0.856381178,0.415910289,0.618374434,-5.27649213,1849.431783
381,FBgn0002570,0.818969685,0.794685802,0.813220347,0.438875515,0.638954455,-5.913701684,1641.06275
382,FBgn0002571,1.094701479,-1.811796371,1.359978337,0.209750641,0.402489063,-4.935540566,1610.681035
383,FBgn0002573,0.018012848,-3.720568456,0.036286545,0.971914537,0.983828302,-5.558343162,2271.8215
384,FBgn0002576,0.2044803,1.060159678,0.894167188,0.396508696,0.598119687,-5.924800961,3192.31275
385,FBgn0002577,-1.644046537,-2.485047141,-3.142361409,0.013194097,0.05529864,-2.629951772,3220.256771
386,FBgn0002578,-0.999398512,-2.194806129,-0.954026701,0.367120792,0.569033185,-5.294097642,637.9271509
387,FBgn0002579,0.132778151,9.399353734,2.260123991,0.052666651,0.153974755,-5.792360698,336.952457
388,FBgn0002590,0.136440027,8.316247076,2.324577024,0.047560458,0.142904711,-5.629055987,679.8973358
389,FBgn0002592,-1.323921534,-3.034086819,-2.977887663,0.017013404,0.067048626,-2.841368301,773.5718768
390,FBgn0002593,0.352972376,9.265912235,6.076166766,0.000260139,0.003243559,-0.162379016,418.9295743
391,FBgn0002609,0.140480682,1.546781921,0.842915801,0.422983177,0.626345392,-6.106806981,1120.06275
392,FBgn0002622,0.484376302,9.484514806,9.094840694,1.38E-05,0.000519786,3.043637749,713.3145137
393,FBgn0002626,0.239671184,8.722861374,4.462367901,0.00193834,0.013417827,-2.310755718,340.0967982
394,FBgn0002629,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,574.233
395,FBgn0002631,0.425879703,-3.918688768,0.958021975,0.365218057,0.567395937,-5.134427697,690.152
396,FBgn0002632,-1.179921198,-3.090019191,-1.436913266,0.187476605,0.371234797,-4.734586199,953.0871764
397,FBgn0002633,0.895485148,-2.697046368,1.171198819,0.2741566,0.490962215,-5.044321464,795.5852661
398,FBgn0002638,0.048259005,4.441477744,0.596233901,0.566977269,0.754379869,-7.173539167,2008.990027
399,FBgn0002641,0.135927599,3.605462036,1.121873331,0.293431468,0.513760545,-6.471700561,2596.316463
400,FBgn0002643,0.139317306,7.043922427,2.371326612,0.044168015,0.135163729,-5.462347578,6899.622903
401,FBgn0002645,-0.093795433,5.571396978,-1.227024593,0.253596169,0.463862167,-6.869422895,5359.383348
402,FBgn0002673,1.237161904,2.082505034,9.16624753,1.30E-05,0.000506046,3.802323868,1903.900737
403,FBgn0002707,0.005657981,3.95457207,0.051723529,0.959976604,0.977687068,-7.22741502,3307.750473
404,FBgn0002709,0.385385213,2.181547011,3.237839971,0.011398187,0.049568206,-2.967474459,4753.560968
405,FBgn0002715,0.832246122,2.28572255,7.015978148,9.44E-05,0.001729606,1.896737756,1407.595257
406,FBgn0002716,0.033491128,-0.524895359,0.080326458,0.937887608,0.967233065,-5.957690105,2115.06275
407,FBgn0002719,-0.304398549,7.521545105,-5.365003764,0.000602852,0.005793363,-0.972184117,2198.03012
408,FBgn0002723,0.237404216,5.52035505,3.072069045,0.014703716,0.060065062,-4.115072222,4903.06275
409,FBgn0002732,-1.004086657,-2.61553678,-1.171842684,0.273911939,0.490754533,-5.050899,492.2478018
410,FBgn0002733,-0.207126508,2.645237058,-1.453349945,0.182995163,0.365134359,-5.778434643,793.07
411,FBgn0002734,-1.075358991,-2.591046754,-1.80751852,0.10708093,0.25506786,-4.339953603,825.7349802
412,FBgn0002735,-0.777567867,-3.720568456,-1.810965908,0.106511996,0.254778142,-4.272802011,726.7824688
413,FBgn0002736,-0.022806415,4.22255068,-0.283304722,0.783906316,0.932627474,-7.261693998,918.06275
414,FBgn0002772,0.216602656,4.176791466,1.409758897,0.19509106,0.382450217,-6.299430684,759.9244506
415,FBgn0002773,0.146802541,5.634267462,0.822619439,0.433801594,0.637767628,-7.292170234,2101.06275
416,FBgn0002774,0.078811058,7.38751997,1.462960611,0.180418728,0.360914373,-6.826823836,3851.240796
417,FBgn0002775,0.294146373,4.118494723,3.284489216,0.010615698,0.046963288,-3.433743342,1785.06275
418,FBgn0002778,-0.551371424,5.992377687,-4.420559848,0.002051969,0.014022636,-2.117047346,2058.928899
419,FBgn0002780,0.226447438,5.68911278,3.066128157,0.014839294,0.060496015,-4.158315797,1769.06275
420,FBgn0002781,0.291001374,8.340930492,6.36235693,0.000188923,0.002664805,0.238087644,1745.234752
421,FBgn0002783,-0.131900504,6.404482931,-3.170720713,0.012631682,0.053446404,-4.109319062,3674.181528
422,FBgn0002787,-0.10285176,5.459487892,-1.743403846,0.118195297,0.272001829,-6.172234455,1271.06275
423,FBgn0002789,-0.32679286,4.04025817,-1.766280887,0.114111307,0.266127379,-5.7753768,694.14675
424,FBgn0002791,0.505804024,4.616654129,4.665634473,0.001474802,0.010949781,-1.475428898,2370.06275
425,FBgn0002838,0.42608189,-3.522448143,0.715928824,0.493752159,0.683772666,-5.339676685,519.5981113
426,FBgn0002842,-0.345593462,-3.918688768,-0.742848118,0.478142133,0.668548162,-5.291111509,767.82
427,FBgn0002855,1.4634304,-2.137894438,1.099114337,0.302682962,0.521508336,-5.167805076,770.0471925
428,FBgn0002856,1.408329051,-2.63748588,2.675225167,0.027323116,0.094526298,-3.225597171,233.1277648
429,FBgn0002862,1.385423273,-1.308726,1.916053214,0.090478427,0.227887782,-4.304340731,271.2965
430,FBgn0002863,1.231352814,-0.419601258,1.300338011,0.22855159,0.428976098,-5.179823371,80.675125
431,FBgn0002865,1.631779084,-0.643386774,2.655635451,0.028179569,0.096469793,-3.343956413,1134.06275
432,FBgn0002868,-0.419234227,8.700928824,-5.690228717,0.000407075,0.004483008,-0.619572834,160.7018431
433,FBgn0002869,1.190657877,-3.140086432,1.805903991,0.107348362,0.25530375,-4.30678307,141.6824524
434,FBgn0002872,0.596907357,4.245309407,6.323509416,0.000197191,0.002751665,0.772116486,3913.7472
435,FBgn0002873,0.877684333,-1.645766451,1.12448862,0.292382939,0.512806842,-5.201556245,6714.078079
436,FBgn0002878,1.062878385,3.986047959,7.954085736,3.77E-05,0.000927135,2.603934618,4683.06275
437,FBgn0002887,0.195850945,4.140468686,2.256155185,0.052998274,0.15459111,-5.072315883,3662.068669
438,FBgn0002891,0.693186137,3.940802402,8.637617212,2.04E-05,0.000633718,3.251642757,6565.06275
439,FBgn0002899,0.478798222,1.087977634,2.535098262,0.034085439,0.111095329,-3.786321718,3179.06275
440,FBgn0002901,0.131038328,2.906408015,0.820829398,0.434764794,0.637921107,-6.544778763,2631.06275
441,FBgn0002905,0.331886984,3.165559193,4.192856975,0.002811109,0.017849335,-1.784008587,6235.06275
442,FBgn0002906,0.636410325,3.216139335,6.259643542,0.000211661,0.00286824,0.92688643,4621.06275
443,FBgn0002914,0.587754753,6.376504539,8.067050844,3.40E-05,0.000871577,2.274844789,2615.163717
444,FBgn0002917,0.102176454,8.63217618,1.768003383,0.113809201,0.265686919,-6.491480643,7684.08067
445,FBgn0002921,-0.354716192,12.83094552,-8.662561351,2.00E-05,0.000628628,2.525496937,5212.945958
446,FBgn0002922,0.446569766,-3.522448143,0.745458216,0.476645788,0.668548162,-5.320312411,1333.019985
447,FBgn0002924,0.836625836,2.581557972,4.535385345,0.001755854,0.012439434,-1.13700174,2205.021756
448,FBgn0002926,0.053720485,-3.720568456,0.095533369,0.926165705,0.961706965,-5.554605514,8046.339542
449,FBgn0002930,-0.961949749,6.093770484,-8.763131449,1.83E-05,0.000608771,2.997682564,1448.06275
450,FBgn0002931,-0.446108404,-0.327917693,-1.13724705,0.287310654,0.507589367,-5.366770496,1656.127977
