"","name","control_mean","starvation_mean","theta","prob","log2FC","rowMeans.txi.length..na.rm...TRUE."
"294","FBgn0001256",3.936982598,3.283690751,0.09183383,0.495622445,0.261772071,972.43775
"295","FBgn0001257",845.6632805,375.5519407,2.122180833,0.994002983,1.171070883,1715.47716751341
"296","FBgn0001258",64.43652498,265.6743577,-1.888148384,0.999946536,-2.043708391,1324.13730373934
"297","FBgn0001259",1.501525272,0.747970159,0.410996206,0.957481386,1.005376137,2877.25660453644
"298","FBgn0001263",103.4755823,107.211154,-0.050617165,0.216976351,-0.05116464,2111.5301394479
"299","FBgn0001269",19.99167406,16.99857159,0.147943644,0.747993847,0.233985765,2294.172865327
"300","FBgn0001276",156.5462792,174.8203374,-0.212236763,0.878865508,-0.159283809,542.246375
"301","FBgn0001280",117.0625585,119.0918825,-0.025330422,0.051715385,-0.024795365,487.602597247772
"302","FBgn0001281",0.504329183,3.225902469,-1.408299769,0.991077042,-2.677265206,384.038433095859
"303","FBgn0001285",3.544874584,4.201290035,-0.105212283,0.600418892,-0.245097799,1025.707875
"304","FBgn0001291",319.5821834,301.411679,0.146112952,0.742181678,0.084451661,1340.06275
"305","FBgn0001296",451.9490558,509.0554506,-0.388746121,0.955042588,-0.171662656,2021.45120241258
"306","FBgn0001297",960.0952085,863.6771102,0.507822169,0.967111917,0.152685424,3366.68577101643
"307","FBgn0001301",424.1662282,450.9815613,-0.218900509,0.884206693,-0.08843869,5291.06275
"308","FBgn0001308",1131.823077,1149.35602,-0.097903036,0.560273444,-0.022177291,3533.06275
"309","FBgn0001311",4.063598466,4.221178046,-0.026844681,0.058771041,-0.054887829,5301.31180022283
"310","FBgn0001313",0.504329183,1.115313447,-0.531358594,0.973593655,-1.145011605,13203.3809543698
"311","FBgn0001316",959.1880438,956.9299814,0.011745131,0.016822415,0.003400309,4007.69481122516
"312","FBgn0001319",300.8905034,326.956679,-0.223293986,0.887485721,-0.119860921,3252.90641567837
"313","FBgn0001320",8.99387492,5.248458579,0.375664531,0.947198097,0.777049041,1820.56275
"314","FBgn0001321",2.974085544,4.019002576,-0.201429468,0.868545637,-0.434391358,2489.06275
"315","FBgn0001323",7.226418496,6.834649663,0.034759148,0.115871093,0.080413418,3724.06275
"316","FBgn0001324",372.0173359,377.9881144,-0.040641058,0.142547294,-0.022971018,3196.28692287619
"317","FBgn0001325",76.2229096,75.65707187,0.009052446,0.011147132,0.010749739,3972.85091300148
"318","FBgn0001330",82.68474762,112.7846206,-0.447618888,0.964446476,-0.447877221,3708.47414489122
"319","FBgn0001341",97.09762878,100.2786916,-0.044981413,0.173971037,-0.046507109,3495.06275
"320","FBgn0001404",1440.621069,1517.59114,-0.329827278,0.938130099,-0.075092252,3168.97530459528
"321","FBgn0001491",194.2453543,175.2729105,0.200422363,0.854648901,0.148277058,749.08675
"322","FBgn0001565",726.4888654,1034.963762,-1.387915515,0.994513233,-0.510567663,1841.67671455296
"323","FBgn0001612",235.1250939,266.4506722,-0.294052186,0.927352383,-0.180439953,3386.06275
"324","FBgn0001624",3929.13311,4452.662454,-1.017548865,0.989857608,-0.180457205,6429.58177031161
"325","FBgn0001941",572.300121,672.1662826,-0.615704646,0.976978022,-0.232046264,1568.56283436279
"326","FBgn0001942",13040.46069,15520.69331,-2.943694461,1,-0.251198166,1571.56737870495
"327","FBgn0001961",645.0166661,618.5442459,0.169350399,0.799040072,0.06045964,1506.92240789457
"328","FBgn0001965",1211.019614,1268.054165,-0.2760685,0.920000953,-0.06639414,5450.06275
"329","FBgn0001967",NA,NA,NA,NA,NA,672.214516561357
"330","FBgn0001970",152.0893949,157.6836782,-0.065812102,0.337845365,-0.052113776,1975.06275
"331","FBgn0001977",232.4163076,249.1830213,-0.153429514,0.776835036,-0.100494471,2173.06275
"332","FBgn0001978",361.294783,369.4330919,-0.06377406,0.321673133,-0.032136679,3939.78532912735
"333","FBgn0001983",NA,NA,NA,NA,NA,2031.94235877322
"334","FBgn0001986",146.4609518,158.0199807,-0.134738005,0.722581715,-0.109590914,3400.06275
"335","FBgn0001987",153.9388095,87.83843426,0.816501456,0.988465494,0.809432752,3849.61074969762
"336","FBgn0001989",701.1465594,536.5103759,0.953626773,0.99265562,0.386109967,560.94474149184
"337","FBgn0001990",62.22114954,78.4990644,-0.298134176,0.929192828,-0.33527041,1742.75975829418
"338","FBgn0001991",6387.128289,6251.591496,0.135193422,0.703748195,0.030943918,8330.99938368046
"339","FBgn0001992",1.991459756,1.515203079,0.183984975,0.824995176,0.394315158,2115.56275
"340","FBgn0001994",670.1370123,913.7806651,-1.317085911,0.995760051,-0.447391826,4217.06275
"341","FBgn0001995",260.9490831,254.6124285,0.05538821,0.254209289,0.035465489,827.06275
"342","FBgn0002021",257.6824245,301.2847869,-0.369503623,0.949611105,-0.225533687,1523.06275
"343","FBgn0002022",193.6201038,191.5692678,0.020843648,0.045335195,0.015362619,1513.06275
"344","FBgn0002023",366.3261466,343.0474715,0.189468563,0.835012129,0.094720445,2438.66830240943
"345","FBgn0002031",653.9188791,589.9415315,0.375834811,0.947242943,0.148539698,1144.03765130765
"346","FBgn0002036",369.1228911,354.663903,0.104275357,0.563462119,0.057648706,1867.06275
"347","FBgn0002044",736.7366319,686.4268722,0.284293781,0.91812042,0.102042945,3915.06250060224
"348","FBgn0002069",236.3097589,290.1930884,-0.476222305,0.966368396,-0.296333949,1821.25412533963
"349","FBgn0002121",196.4709644,257.952231,-0.534961275,0.973837323,-0.392787806,5127.36542844194
"350","FBgn0002174",242.9055051,220.864624,0.22505767,0.884556602,0.137232828,1645.77731046126
"351","FBgn0002183",369.4955661,400.9527754,-0.24391892,0.901618229,-0.117875272,3493.77436324603
"352","FBgn0002283",304.9884888,324.8537357,-0.161832543,0.797667861,-0.091035504,1137.74158089218
"353","FBgn0002284",403.9964825,401.8701374,0.015610442,0.027212971,0.007613356,759.078125
"354","FBgn0002306",68.17553667,49.23900372,0.359844499,0.944148353,0.469452581,4645.61153352461
"355","FBgn0002354",137.8827281,141.0189438,-0.03650758,0.114444793,-0.032447232,366.567875
"356","FBgn0002413",1543.806136,1331.006605,0.956813864,0.992800264,0.213973867,3950.56872410183
"357","FBgn0002431",2165.183413,2220.351095,-0.177713142,0.83266946,-0.036298581,8892.21850799086
"358","FBgn0002440",NA,NA,NA,NA,NA,1388.769
"359","FBgn0002441",416.7971915,579.4943173,-1.110062847,0.996958357,-0.475448958,5213.06275
"360","FBgn0002466",6.337785687,2.028918079,0.683184397,0.975614027,1.643268261,5887.06275
"361","FBgn0002521",1122.308914,1270.461699,-0.730412514,0.982701541,-0.178883052,2026.71378153134
"362","FBgn0002522",24.18505184,16.71935421,0.358367297,0.943978032,0.532596507,2113.62747069805
"363","FBgn0002524",619.5560717,447.9215333,1.137009082,0.994851057,0.467988833,2656.56002184724
"364","FBgn0002525",522.4060341,527.2788853,-0.032132608,0.087468929,-0.013394665,2951.9465327233
"365","FBgn0002526",372.039079,150.7356407,1.893110676,0.999832804,1.303433594,11505.06275
"366","FBgn0002531",NA,NA,NA,NA,NA,358.214278077166
"367","FBgn0002533",NA,NA,NA,NA,NA,548.8568125
"368","FBgn0002534",7.478836961,11.81692286,-0.359429405,0.945545155,-0.659968567,474.2252164445
"369","FBgn0002535",0.762181014,2.350823358,-0.672097341,0.982562005,-1.624960563,443.145018850947
"370","FBgn0002542",25.71035124,39.68427268,-0.427068393,0.963281994,-0.626218045,3358.06275
"371","FBgn0002543",552.1545392,480.7037683,0.486835951,0.963899463,0.199923998,6021.06275
"372","FBgn0002552",176.2686375,170.0667444,0.068672486,0.349605468,0.051674749,3469.06275
"373","FBgn0002561",NA,NA,NA,NA,NA,912.06275
"374","FBgn0002562",22.32601737,0.50074404,3.413287864,1,5.478508764,2440.48610131048
"375","FBgn0002563",2773.345266,5.059165643,6.997010317,1,9.098512044,2420.06275
"376","FBgn0002564",3.247680805,3.257907426,-0.001512339,4.78e-05,-0.004535764,2315.54890610494
"377","FBgn0002565",18145.03403,475.8104491,5.986835481,1,5.253043998,2122.25104374066
"378","FBgn0002566",1437.147956,1538.323021,-0.461669783,0.965317925,-0.098149879,3635.93401297308
"379","FBgn0002567",146.2206222,97.00062248,0.558350889,0.970893109,0.592080885,1763.06237310427
"380","FBgn0002569",0.873979362,2.192176105,-0.36349374,0.947244319,-1.326692582,1849.43178330837
"381","FBgn0002570",11.90628085,44.91729921,-0.656424881,0.976498484,-1.915548353,1641.06275
"382","FBgn0002571",1.816441275,4.416198573,-0.40466339,0.959132066,-1.281690319,1610.68103474064
"383","FBgn0002573",NA,NA,NA,NA,NA,2271.82149954504
"384","FBgn0002576",16.85200962,19.2932084,-0.118313796,0.661796842,-0.195172434,3192.31275
"385","FBgn0002577",2.513379462,0.747970159,0.753340698,0.979812828,1.748575882,3220.2567709441
"386","FBgn0002578",4.35834477,1.134888832,0.641546119,0.977655866,1.941229341,637.927150883131
"387","FBgn0002579",5692.974901,6077.602901,-0.683495753,0.985378062,-0.094319676,336.952456965801
"388","FBgn0002590",2682.95379,2874.122116,-0.539119606,0.973862442,-0.099299154,679.897335849184
"389","FBgn0002592",1.281036597,0.624280084,0.459731428,0.959392046,1.037046345,773.571876757032
"390","FBgn0002593",4804.981844,5982.078593,-2.258406397,0.992688685,-0.316115885,418.929574254338
"391","FBgn0002609",24.45517162,25.95495987,-0.058527059,0.27972996,-0.085870668,1120.06275
"392","FBgn0002622",5343.035159,7283.686105,-3.312846953,1,-0.447009239,713.314513663861
"393","FBgn0002626",3429.424859,3949.122549,-1.256383251,0.995268775,-0.203565492,340.096798150969
"394","FBgn0002629",NA,NA,NA,NA,NA,574.233
"395","FBgn0002631",NA,NA,NA,NA,NA,690.152
"396","FBgn0002632",1.975450961,0.621094535,0.538479295,0.972123639,1.669297253,953.087176353574
"397","FBgn0002633",0.971383012,1.888996762,-0.378015505,0.952366043,-0.959508067,795.58526614516
"398","FBgn0002638",188.7349554,189.0627463,-0.003473586,0.000238858,-0.002503469,2008.99002665112
"399","FBgn0002641",103.0529627,108.680939,-0.078193215,0.431937069,-0.076712953,2596.31646345855
"400","FBgn0002643",1109.752738,1190.825977,-0.367381138,0.948801926,-0.101724329,6899.62290301259
"401","FBgn0002645",434.1848433,395.5741173,0.267670824,0.906318622,0.134361332,5359.38334833668
"402","FBgn0002673",24.01595829,55.40215706,-0.930672503,0.988725482,-1.205948772,1903.90073718735
"403","FBgn0002707",136.6916579,133.7925788,0.034176791,0.112373463,0.030927105,3307.75047314989
"404","FBgn0002709",34.84966576,44.07790964,-0.264153125,0.914209249,-0.338910987,4753.56096796119
"405","FBgn0002715",31.94969192,55.37287978,-0.637746912,0.975359047,-0.793377534,1407.59525721333
"406","FBgn0002716",6.428957106,5.508571797,0.099969976,0.540586277,0.222906404,2115.06275
"407","FBgn0002719",1802.245782,1419.586828,1.665790589,0.999740156,0.34432468,2198.03011986079
"408","FBgn0002723",373.5786759,428.3678713,-0.387003297,0.954632053,-0.197438171,4903.06275
"409","FBgn0002732",2.464801246,1.014225712,0.432558774,0.961691407,1.281092563,492.247801810746
"410","FBgn0002733",59.76275427,49.72853535,0.211578806,0.871343122,0.265172699,793.07
"411","FBgn0002734",1.767775258,1.017565291,0.294161549,0.923054012,0.796813506,825.734980158404
"412","FBgn0002735",NA,NA,NA,NA,NA,726.782468848801
"413","FBgn0002736",165.8166886,158.6305182,0.082200063,0.438918324,0.063918863,918.06275
"414","FBgn0002772",148.6323258,169.6594862,-0.211497793,0.878247739,-0.190894178,759.924450617599
"415","FBgn0002773",421.3635385,456.8234345,-0.183799516,0.843969063,-0.116571181,2101.06275
"416","FBgn0002774",1440.854353,1478.137961,-0.146860609,0.759223561,-0.036856419,3851.24079550026
"417","FBgn0002775",137.7728721,165.591606,-0.320923968,0.937100131,-0.265337698,1785.06275
"418","FBgn0002778",684.8549089,453.443933,1.17865033,0.995108919,0.594874199,2058.92889932634
"419","FBgn0002780",421.9887412,478.1625864,-0.398836106,0.957553969,-0.180296744,1769.06275
"420","FBgn0002781",2586.604117,3078.920613,-1.868001188,0.999999635,-0.251365405,1745.2347523976
"421","FBgn0002783",781.5181726,695.0804975,0.53657459,0.971980493,0.169099354,3674.18152791483
"422","FBgn0002787",402.2364654,364.3482285,0.29693514,0.924194393,0.142725901,1271.06275
"423","FBgn0002789",165.1378457,127.3511288,0.386999523,0.95070527,0.374859043,694.14675
"424","FBgn0002791",181.766908,251.4027895,-0.648711453,0.974870132,-0.467911087,2370.06275
"425","FBgn0002838",NA,NA,NA,NA,NA,519.598111294998
"426","FBgn0002842",NA,NA,NA,NA,NA,767.82
"427","FBgn0002855",1.554924939,7.669780812,-0.637164726,0.975442811,-2.30234041,770.04719247075
"428","FBgn0002856",0.750806536,1.970663142,-0.56185827,0.973632336,-1.392168073,233.12776481627
"429","FBgn0002862",1.748046525,8.052972547,-0.717083523,0.982021152,-2.203777832,271.2965
"430","FBgn0002863",4.125749455,18.97540229,-0.690706681,0.98564724,-2.201402353,80.675125
"431","FBgn0002865",3.006246367,11.5449018,-0.742196463,0.985498028,-1.941220752,1134.06275
"432","FBgn0002868",4247.51329,3102.512751,2.279421807,0.98776541,0.453181322,160.701843052975
"433","FBgn0002869",0.62754591,1.391667035,-0.486458425,0.966990452,-1.149021167,141.682452391818
"434","FBgn0002872",135.9293684,199.8824266,-0.706339344,0.983457042,-0.556294445,3913.74720001178
"435","FBgn0002873",3.006858281,3.238952727,-0.037372016,0.120231352,-0.107270539,6714.0780794142
"436","FBgn0002878",97.80834756,196.8862822,-1.112724167,0.997041892,-1.009333093,4683.06275
"437","FBgn0002887",145.2955077,162.2321652,-0.192141451,0.857074908,-0.159069789,3662.06866891558
"438","FBgn0002891",106.2052578,167.3224165,-0.770252247,0.987243709,-0.655775549,6565.06275
"439","FBgn0002899",15.72731565,21.2528465,-0.270167342,0.917344666,-0.43438363,3179.06275
"440","FBgn0002901",63.70574494,67.11909531,-0.062920303,0.314873388,-0.07529979,2631.06275
"441","FBgn0002905",70.22404042,85.99872278,-0.283063227,0.922811961,-0.292350228,6235.06275
"442","FBgn0002906",65.42105379,99.48651849,-0.574514354,0.974296936,-0.60474604,4621.06275
"443","FBgn0002914",597.8344553,877.2193391,-1.498479886,0.992808244,-0.553191571,2615.1637173988
"444","FBgn0002917",3386.156244,3535.885055,-0.31282512,0.935220542,-0.062422833,7684.08067024392
"445","FBgn0002921",72812.02235,55367.99522,3.003634924,0.999999202,0.395124395,5212.94595814328
"446","FBgn0002922",NA,NA,NA,NA,NA,1333.01998503553
"447","FBgn0002924",39.77003591,68.89744803,-0.610487302,0.976368242,-0.792768682,2205.02175581456
"448","FBgn0002926",NA,NA,NA,NA,NA,8046.3395421442
"449","FBgn0002930",842.2522578,423.463212,2.26006729,0.984792997,0.992015749,1448.06275
"450","FBgn0002931",7.71922997,6.066875354,0.175488361,0.809939144,0.347503268,1656.12797661069
"451","FBgn0002932",134.3095448,141.4981452,-0.085048531,0.47977605,-0.075221307,3604.54982421779
"452","FBgn0002933",NA,NA,NA,NA,NA,338.73
"453","FBgn0002936",24.05119477,33.7405141,-0.28941775,0.925364335,-0.488373393,686.15775
"454","FBgn0002937",1885.17406,1097.756512,3.725548158,1,0.780139642,1979.06275
"455","FBgn0002938",696.3536235,671.2669201,0.126865861,0.670487249,0.052933576,4303.41463003024
"456","FBgn0002939",5.088789742,2.80348523,0.27911533,0.914816836,0.860101114,1431.59525437041
"457","FBgn0002940",1951.510381,2884.570118,-1.067566127,0.995305479,-0.563765195,1403.06275
"458","FBgn0002941",87.0732188,82.37513027,0.07235531,0.375061828,0.080020214,2485.06275
"459","FBgn0002945",328.1679766,316.2610347,0.099389362,0.53742596,0.053318646,4554.52718257169
"460","FBgn0002948",54.63445163,101.5310383,-0.81950098,0.987320904,-0.894037947,2166.11084065731
"461","FBgn0002962",NA,NA,NA,NA,NA,2108.33684440345
"462","FBgn0002973",517.3258771,563.1482072,-0.298894837,0.929540499,-0.122441297,3565.58091974277
"463","FBgn0002985",6.512480679,10.24283959,-0.275191413,0.919633862,-0.653336632,2162.06275
"464","FBgn0002989",56.17755368,92.02140746,-0.595176346,0.974558621,-0.711975721,2693.06275
"465","FBgn0003002",166.7884112,144.1412106,0.259207058,0.900289825,0.210536184,2754.06275
"466","FBgn0003008",198.6265008,175.8227679,0.239232078,0.89160438,0.175936218,638.20675
"467","FBgn0003009",0.638964287,1.229372141,-0.331525045,0.938281688,-0.944114494,3731.07878624518
"468","FBgn0003011",852.048784,794.4891061,0.281233545,0.916237209,0.100908596,1973.06275
"469","FBgn0003015",1.365336156,0.50074404,0.575116339,0.969674015,1.447110948,2685.71282359042
"470","FBgn0003016",492.3855403,449.2112709,0.305093581,0.927226022,0.132394269,5861.77465865527
"471","FBgn0003023",12.11718205,6.724520014,0.404540389,0.955909821,0.849551029,2959.18775
"472","FBgn0003028",18.66106179,10.39120496,0.420885693,0.95978851,0.844668119,6134.1354336907
"473","FBgn0003034",2.432612707,4.989215504,-0.317860002,0.93651895,-1.036306337,66.8137212455522
"474","FBgn0003041",211.0097494,139.2447672,0.671044478,0.974288868,0.599686545,2969.09456290984
"475","FBgn0003042",548.2683721,621.467304,-0.427987041,0.963345422,-0.18079624,2277.06275
"476","FBgn0003044",316.6858171,317.8026141,-0.009002819,0.003961686,-0.005078734,4199.06275
"477","FBgn0003046",NA,NA,NA,NA,NA,535.508926030142
"478","FBgn0003048",688.1562548,658.5690604,0.159173494,0.778295762,0.063401449,11844.3588674192
"479","FBgn0003053",10.03780213,7.681260942,0.205097466,0.862237441,0.386028347,7256.06275
"480","FBgn0003057",NA,NA,NA,NA,NA,1035.154
"481","FBgn0003060",NA,NA,NA,NA,NA,379.169
"482","FBgn0003062",79.52422234,105.930525,-0.395203567,0.956609821,-0.413652113,1133.06275
"483","FBgn0003065",1.047531633,0.751155708,0.18376126,0.824591007,0.479809908,984.425946971355
"484","FBgn0003067",1137.33971,1241.492911,-0.276812239,0.920312904,-0.12641279,2301.06275
"485","FBgn0003068",423.5754429,530.9101022,-0.741358737,0.985273999,-0.325848643,4324.71721392635
"486","FBgn0003071",2908.876496,2489.875074,1.357187143,0.999612442,0.224388685,3303.55848174238
"487","FBgn0003074",2701.81943,2914.462736,-0.716199071,0.982076573,-0.109298697,2094.73361161147
"488","FBgn0003076",828.7977009,883.0052042,-0.27551294,0.919768333,-0.09140194,1658.06275
"489","FBgn0003079",612.3826539,587.5163024,0.168596376,0.797630487,0.059804534,3075.48236896916
"490","FBgn0003082",25.54334054,41.83935309,-0.509970116,0.969172755,-0.711913333,1585.82481805841
"491","FBgn0003086",NA,NA,NA,NA,NA,508.801171496384
"492","FBgn0003087",2.720967363,1.48926116,0.374991412,0.947021149,0.869522883,746.269165927137
"493","FBgn0003089",0.835193897,1.251741154,-0.206664069,0.873851533,-0.583753185,1457.48177382824
"494","FBgn0003090",59.58853473,52.86241025,0.146552607,0.743598224,0.172792567,4063.33250657662
"495","FBgn0003091",4279.259792,4401.558088,-0.30209937,0.930994006,-0.04065304,4370.74280207119
"496","FBgn0003093",4177.701777,3910.839525,0.625349924,0.976801745,0.095231171,5317.2845319743
"497","FBgn0003114",NA,NA,NA,NA,NA,422.764
"498","FBgn0003116",186.1840217,181.6033306,0.052714756,0.235117398,0.035938604,1453.06275
