,name,logFC,logCPM,PValue,length
409,FBgn0002732,-1.452732579,-1.312253745,0.241258416,492.2478018
410,FBgn0002733,-0.249480621,2.703362962,0.188478505,793.07
411,FBgn0002734,-1.08744312,-1.419620209,0.386954597,825.7349802
412,FBgn0002735,-2.306674252,-1.950578378,0.514364933,726.7824688
413,FBgn0002736,-0.050446721,4.238427195,0.660277673,918.06275
414,FBgn0002772,0.201973509,4.210060525,0.208468134,759.9244506
415,FBgn0002773,0.126471152,5.662794765,0.454264056,2101.06275
416,FBgn0002774,0.04888844,7.391890681,0.528703568,3851.240796
417,FBgn0002775,0.275391473,4.14256147,0.021996189,1785.06275
418,FBgn0002778,-0.584382586,6.035856619,1.38E-06,2058.928899
419,FBgn0002780,0.193460808,5.699201322,0.037049408,1769.06275
420,FBgn0002781,0.263037538,8.348422904,5.31E-05,1745.234752
421,FBgn0002783,-0.158253285,6.410472802,0.030459893,3674.181528
422,FBgn0002787,-0.130981675,5.468551052,0.138087412,1271.06275
423,FBgn0002789,-0.363415654,4.087602149,0.044526804,694.14675
424,FBgn0002791,0.478485635,4.651427058,7.69E-05,2370.06275
425,FBgn0002838,0.749648754,-1.872216436,1,519.5981113
426,FBgn0002842,-1.589202898,-2.032622329,1,767.82
427,FBgn0002855,2.453322595,-0.420126704,0.0708612,770.0471925
428,FBgn0002856,1.77247621,-1.41997313,0.142607119,233.1277648
429,FBgn0002862,2.146290609,-0.313695434,0.021717126,271.2965
430,FBgn0002863,2.179196677,0.671170112,0.013360359,80.675125
431,FBgn0002865,1.916911338,0.107876302,0.006767075,1134.06275
432,FBgn0002868,-0.442321822,8.721913962,6.46E-08,160.7018431
433,FBgn0002869,1.887693322,-1.660640586,0.250420769,141.6824524
434,FBgn0002872,0.570960653,4.288026221,1.50E-06,3913.7472
435,FBgn0002873,0.206346307,-0.797311226,0.880056404,6714.078079
436,FBgn0002878,1.018448473,4.10400799,4.13E-12,4683.06275
437,FBgn0002887,0.16900598,4.163221055,0.161526234,3662.068669
438,FBgn0002891,0.668965537,3.996691707,2.34E-08,6565.06275
439,FBgn0002899,0.42704361,1.244350444,0.161377331,3179.06275
440,FBgn0002901,0.090131098,2.950820202,0.6439275,2631.06275
441,FBgn0002905,0.303052849,3.203692991,0.035760468,6235.06275
442,FBgn0002906,0.612438656,3.279318872,3.28E-05,4621.06275
443,FBgn0002914,0.563697701,6.410431795,6.39E-11,2615.163717
444,FBgn0002917,0.074329021,8.636304016,0.345611157,7684.08067
445,FBgn0002921,-0.383138749,12.84535844,1.87E-08,5212.945958
446,FBgn0002922,0.737491723,-1.87212653,1,1333.019985
447,FBgn0002924,0.799170678,2.698982276,6.13E-05,2205.021756
448,FBgn0002926,-0.001815444,-1.950175306,1,8046.339542
449,FBgn0002930,-0.981670835,6.186404222,1.31E-18,1448.06275
450,FBgn0002931,-0.344494423,0.029477918,0.506615799,1656.127977
451,FBgn0002932,0.083681864,4.00897262,0.524401169,3604.549824
452,FBgn0002933,0,-2.120239339,1,338.73
453,FBgn0002936,0.498433992,1.819535218,0.124331685,686.15775
454,FBgn0002937,-0.769236876,7.421567689,2.11E-27,1979.06275
455,FBgn0002938,-0.041469935,6.299719456,0.691136208,4303.41463
456,FBgn0002939,-0.857697044,-0.565560691,0.346914642,1431.595254
457,FBgn0002940,0.57189063,8.120561078,0.011283601,1403.06275
458,FBgn0002941,-0.07243392,3.318940779,0.706905519,2485.06275
459,FBgn0002945,-0.04212796,5.2199366,0.662427134,4554.527183
460,FBgn0002948,0.902193365,3.20423113,3.97E-09,2166.110841
461,FBgn0002962,-0.001815444,-1.950175306,1,2108.336844
462,FBgn0002973,0.133634863,5.961943713,0.126973969,3565.58092
463,FBgn0002985,0.655450343,0.255102079,0.264400979,2162.06275
464,FBgn0002989,0.724213722,3.126747219,0.000157244,2693.06275
465,FBgn0003002,-0.202514369,4.177452832,0.087247607,2754.06275
466,FBgn0003008,-0.164071999,4.441808587,0.144796594,638.20675
467,FBgn0003009,1.577508046,-1.727884825,0.42446486,3731.078786
468,FBgn0003011,-0.090602395,6.566838458,0.331293314,1973.06275
469,FBgn0003015,-3.449256075,-1.728106335,0.081417874,2685.712824
470,FBgn0003016,-0.122198491,5.763610139,0.149696801,5861.774659
471,FBgn0003023,-0.829951759,0.401896629,0.080097438,2959.18775
472,FBgn0003028,-0.833186678,0.914659467,0.05591939,6134.135434
473,FBgn0003034,0.975715697,-0.597923067,0.357351738,66.81372125
474,FBgn0003041,-0.587453164,4.344315025,0.000462006,2969.094563
475,FBgn0003042,0.192650751,6.076447342,0.047021719,2277.06275
476,FBgn0003044,0.014017957,5.198064253,0.881006412,4199.06275
477,FBgn0003046,1.239595953,-1.79857157,0.645669276,535.508926
478,FBgn0003048,-0.051871202,6.278085617,0.579719352,11844.35887
479,FBgn0003053,-0.357355759,0.322464673,0.440679008,7256.06275
480,FBgn0003057,0,-2.120239339,1,1035.154
481,FBgn0003060,-1.580859479,-2.032795769,1,379.169
482,FBgn0003062,0.418837585,3.446772076,0.005492902,1133.06275
483,FBgn0003065,-0.495575049,-1.727466407,1,984.425947
484,FBgn0003067,0.135262713,7.09753975,0.408840267,2301.06275
485,FBgn0003068,0.33702392,5.783766464,9.03E-05,4324.717214
486,FBgn0003071,-0.21339637,8.277579369,0.001682917,3303.558482
487,FBgn0003074,0.120265857,8.335363818,0.068271805,2094.733612
488,FBgn0003076,0.102190733,6.623427779,0.228549176,1658.06275
489,FBgn0003079,-0.048022609,6.112408719,0.537508015,3075.482369
490,FBgn0003082,0.719345852,2.035610955,0.001490484,1585.824818
491,FBgn0003086,-1.219359317,-1.798326677,0.645669276,508.8011715
492,FBgn0003087,-0.701737215,-1.119513797,0.5075829,746.2691659
493,FBgn0003089,0.885816608,-1.66124301,0.721925465,1457.481774
494,FBgn0003090,-0.158501993,2.739216776,0.361379423,4063.332507
495,FBgn0003091,0.052299389,8.962871607,0.415063817,4370.742802
496,FBgn0003093,-0.083754144,8.860656114,0.217054962,5317.284532
497,FBgn0003114,1.590347053,-2.032729956,1,422.764
498,FBgn0003116,-0.023179331,4.41674461,0.827189291,1453.06275
499,FBgn0003117,-0.945932267,-0.694571845,0.168626654,2691.56275
500,FBgn0003118,-0.17631993,4.877037072,0.095765025,3685.521555
501,FBgn0003124,1.483727683,-0.263291144,0.012314451,2139.06275
502,FBgn0003129,-1.066557644,-1.42026091,0.459680771,2381.538438
503,FBgn0003130,-0.218894537,2.16478142,0.315798163,2168.458358
504,FBgn0003132,0.718316983,-1.121039586,0.506893982,1706.548516
505,FBgn0003134,-0.044938636,7.369705398,0.586140084,3025.06275
506,FBgn0003137,-0.779017086,5.588682153,6.63E-12,9326.320405
507,FBgn0003139,0.035598058,4.871424939,0.735324981,1469.969968
508,FBgn0003140,2.810985514,-1.872300757,0.2715474,899.3666039
509,FBgn0003141,-0.251402095,4.945584618,0.018356943,888.06275
510,FBgn0003145,-2.312893836,-1.950441625,0.514364933,2213.528713
511,FBgn0003149,-0.213183938,3.799418317,0.291795207,3458.939271
512,FBgn0003159,-0.06455935,5.036863855,0.498928124,4525.550021
513,FBgn0003162,-0.161893085,4.19204046,0.166751711,1566.155056
514,FBgn0003165,-0.088423986,8.894195128,0.181791711,8047.588469
515,FBgn0003169,0.227745886,6.840250323,0.007781728,3531.903426
516,FBgn0003174,-0.810713699,-0.338543419,0.218818724,5193.56275
517,FBgn0003175,-0.078705602,7.735175598,0.236657028,7286.130158
518,FBgn0003187,0.49191957,-1.075613178,0.661451068,3091.06275
519,FBgn0003189,0.463367939,4.316346721,0.000302659,6706.373533
520,FBgn0003204,0.059254122,6.673349279,0.389263234,2270.377038
521,FBgn0003205,0.152029058,7.034505307,0.01828345,1773.06275
522,FBgn0003206,0.104252485,5.417906983,0.279662327,1435.06275
523,FBgn0003209,0.007591349,6.193820975,0.936409216,3143.432353
524,FBgn0003210,0.03397794,5.768528488,0.720181191,4628.06275
525,FBgn0003218,0.430091867,8.585038879,1.28E-07,6571.848893
526,FBgn0003227,0.691593204,1.068390969,0.036702176,3946.06275
527,FBgn0003231,0.328238041,8.320319329,0.000215463,2146.205204
528,FBgn0003248,0.165758854,7.861316981,0.270110509,1180.06275
529,FBgn0003249,0.663734116,3.554360559,0.01001271,1206.06275
530,FBgn0003250,0.358819445,3.647855109,0.134543896,1164.06275
531,FBgn0003254,0.8621271,-1.660882521,0.712664602,3773.671044
532,FBgn0003255,-0.010955225,4.333151955,0.961573202,5201.06275
533,FBgn0003256,0.031007229,8.252065786,0.665101828,2151.89417
534,FBgn0003257,0.411505172,2.960612837,0.011827707,1854.06275
535,FBgn0003261,0.142005163,9.995501175,0.026615444,3275.650397
536,FBgn0003267,-0.556179186,-1.165386655,0.654534597,993.06275
537,FBgn0003268,0.848837186,3.932167361,1.33E-08,6294.06275
538,FBgn0003270,0,-2.120239339,1,601.222625
539,FBgn0003274,0.14085032,8.117306458,0.049312392,419.39175
540,FBgn0003275,-0.135899448,3.764934238,0.318529092,356.615375
541,FBgn0003277,0.218096873,6.279206419,0.006433006,6551.06275
542,FBgn0003278,0.319086315,3.498643179,0.021312084,3379.06275
543,FBgn0003279,0.325966403,9.160361697,3.12E-08,1215.06275
544,FBgn0003285,-0.247473083,4.369015705,0.021110029,4685.327059
545,FBgn0003292,0.085008109,4.742339866,0.496036,3083.06275
546,FBgn0003295,-0.246066403,3.921798925,0.053415858,1613.06275
547,FBgn0003300,-0.033994762,2.607265587,0.878332347,2202.889516
548,FBgn0003301,0.162796286,9.132861121,0.07342021,8415.949191
549,FBgn0003302,0.064210636,4.411167594,0.536008071,1188.880865
550,FBgn0003308,-0.896110203,5.010083129,8.88E-20,4152.06275
551,FBgn0003310,-0.095962217,7.086493705,0.160698594,5021.06275
552,FBgn0003312,0.35714127,-1.121001749,0.849753032,1589.766424
553,FBgn0003313,0,-2.120239339,1,1012.663188
554,FBgn0003317,0.207299905,6.942459222,0.001351547,2258.619521
555,FBgn0003319,-1.589202898,-2.032622329,1,3592.807
556,FBgn0003321,0.399436163,9.252313466,1.68E-09,3049.493466
557,FBgn0003326,-0.275100183,6.539598981,0.000368981,3611.06275
558,FBgn0003330,0.048623663,4.675903541,0.650281059,1357.06275
559,FBgn0003334,-0.003063892,6.201806051,0.979540657,3702.361168
560,FBgn0003339,-0.157179167,3.335385166,0.27552486,3890.545343
561,FBgn0003345,0.232465269,6.657964665,0.013834822,5159.551588
562,FBgn0003346,-0.02959528,3.625585032,0.859021049,1826.870026
563,FBgn0003353,0.015423847,7.596509718,0.841792428,2553.45725
564,FBgn0003356,1.4073857,0.253184009,0.145651966,678.1640908
565,FBgn0003357,1.239949419,0.006351546,0.33642981,790.9499352
566,FBgn0003358,0.43151074,-0.72907645,0.787985304,724.715145
567,FBgn0003360,-0.51089073,10.81991588,4.33E-14,1454.922283
568,FBgn0003366,-0.23399125,6.208308638,0.059622386,7986.06275
569,FBgn0003371,0.036152026,9.132541491,0.656503484,4471.265987
570,FBgn0003372,1.024399461,0.255240811,0.030587571,3765.06275
571,FBgn0003373,0,-2.120239339,1,924.06275
572,FBgn0003374,-2.816594859,-1.872023397,0.2715474,763.2788562
573,FBgn0003375,0,-2.120239339,1,451.331375
574,FBgn0003377,0,-2.120239339,1,144.92625
575,FBgn0003378,0,-2.120239339,1,179.4835
576,FBgn0003380,-0.022795713,10.92841338,0.793407169,8090.602569
577,FBgn0003382,0.001144155,-1.950113852,1,5680.105018
578,FBgn0003386,0.183388806,8.598040505,0.012063096,4185.199073
579,FBgn0003388,0.337464373,-1.477163819,1,1448.264199
580,FBgn0003390,-0.075121442,2.233289552,0.759302639,1588.587211
581,FBgn0003391,-0.848279392,4.435382132,1.18E-13,6215.06275
582,FBgn0003392,-0.118028122,9.981836074,0.081430682,4004.546852
583,FBgn0003396,0.297328681,6.138379892,0.000897753,8943.948973
584,FBgn0003401,0.577542616,-0.596360481,0.416922914,1509.06275
585,FBgn0003410,0.214989469,6.36044219,0.011083376,2673.484776
586,FBgn0003411,0,-2.120239339,1,594.2255
587,FBgn0003415,-0.024453806,8.155969039,0.760731123,11216.82817
588,FBgn0003416,0.064606508,4.09438778,0.57746365,5493.06275
589,FBgn0003423,-0.312843238,9.497952326,1.49E-06,2649.799452
590,FBgn0003429,0.046273286,10.35079311,0.60261344,8122.373308
591,FBgn0003430,-0.449649912,3.835582593,0.001025237,1240.06275
592,FBgn0003435,0.057162822,9.772198388,0.453358684,14418.76944
593,FBgn0003444,0.419120791,5.00690028,0.000828967,3823.06275
594,FBgn0003447,0.120171446,5.546342802,0.145973459,3126.488192
595,FBgn0003448,0.021369268,-0.313891732,1,1482.548292
596,FBgn0003449,-0.097666287,5.132176754,0.36605184,650.19775
597,FBgn0003450,0,-2.120239339,1,1227.06275
598,FBgn0003459,0.485410867,3.980126289,8.61E-06,3741.750787
599,FBgn0003460,-0.316385594,1.824058525,0.264442781,2601.06275
600,FBgn0003462,-0.41192932,7.809551191,2.46E-07,550.242125
601,FBgn0003463,-1.267587897,4.891282258,2.08E-22,5413.308284
602,FBgn0003464,0.153511022,7.441305157,0.018142939,4942.536025
603,FBgn0003475,0.113773109,8.993398767,0.077117535,3956.75756
604,FBgn0003479,0.629348769,2.825801184,0.00010871,1094.340651
605,FBgn0003480,-0.541803312,2.117765031,0.017640002,1199.06275
606,FBgn0003482,1.587387454,-2.032791472,1,846.874
607,FBgn0003483,0.01256096,-0.535520387,1,4493.06275
608,FBgn0003486,-1.589202898,-2.032622329,1,1998.807
609,FBgn0003495,-0.988066386,3.683525903,4.34E-15,1802.306977
610,FBgn0003499,0.016648339,5.761438688,0.89631357,6053.064425
611,FBgn0003502,0.01824661,5.344319254,0.831319483,4020.213356
612,FBgn0003507,-0.803990924,2.292846283,0.000369286,3752.810022
613,FBgn0003510,-0.227691323,1.755321178,0.476005219,2637.120722
614,FBgn0003511,0.066640202,3.899373328,0.643450885,1075.06275
615,FBgn0003512,-0.037270908,4.431348681,0.735785156,1361.06275
616,FBgn0003513,-0.075608559,-0.120825481,1,4363.967505
617,FBgn0003514,0.101378568,6.092118342,0.228167414,930.9418298
618,FBgn0003515,0.523927932,0.403531302,0.29966472,1961.06275
619,FBgn0003517,0.241124371,10.1104109,0.000588714,897.8113766
620,FBgn0003520,0.009102322,8.037458449,0.897385826,4823.594914
621,FBgn0003525,-0.288654217,-0.627800046,0.747002573,2404.06275
622,FBgn0003527,2.817505869,-1.872150765,0.2715474,978.2412311
623,FBgn0003545,0.003194152,-1.660642399,1,1936.027037
624,FBgn0003557,0.035018732,7.234516765,0.60722599,4083.139858
625,FBgn0003559,0.128752884,5.810739799,0.183192468,2522.251137
626,FBgn0003567,0.196133243,4.356666239,0.16081809,3099.715244
627,FBgn0003575,0.394579842,6.20321834,5.05E-06,4618.936303
628,FBgn0003598,0.149098717,5.739092677,0.100099331,4833.596186
629,FBgn0003607,0.146325775,6.442949537,0.076271004,839.0180202
630,FBgn0003612,0.061716088,7.28262527,0.347245809,2207.652854
631,FBgn0003638,0.17746035,10.21165284,0.062727707,3658.911638
632,FBgn0003651,-0.081397214,5.032716499,0.44225159,3235.288292
633,FBgn0003654,0.093439604,8.329037049,0.129481767,2697.941044
634,FBgn0003655,1.16602147,-0.505132644,0.120010315,1837.526465
635,FBgn0003656,0.107638954,8.426763905,0.098222088,2829.89607
636,FBgn0003660,-0.21698705,4.379857371,0.128196066,708.2093269
637,FBgn0003676,-0.072671996,5.238769735,0.509571029,1770.20217
638,FBgn0003683,0.463072537,1.176994044,0.243469974,1284.06275
639,FBgn0003687,0.030014079,3.986896034,0.851834691,1202.06275
640,FBgn0003701,0.516569807,0.976884533,0.130823449,4393.06275
641,FBgn0003710,0.172402606,7.864442068,0.011687869,3659.12525
642,FBgn0003714,-0.239814812,4.606246383,0.054896577,531.4056803
643,FBgn0003716,0.062709617,6.602896136,0.370892621,2787.498565
644,FBgn0003719,0.429653157,5.065504655,2.05E-06,3174.06275
645,FBgn0003720,0.25169885,-1.365390023,1,1780.681182
646,FBgn0003721,-0.133962445,7.539220578,0.036716167,1711.316311
647,FBgn0003731,-1.054989364,4.44292019,1.94E-17,5517.212909
648,FBgn0003733,2.358548958,-1.213508238,0.036069181,2934.861891
649,FBgn0003741,0.473424312,4.868323891,9.15E-06,673.3358735
650,FBgn0003742,0.367779781,5.370041066,0.000635427,1236.087085
651,FBgn0003744,0.101774692,6.947978315,0.144707183,2492.098677
652,FBgn0003747,0.016369789,-1.535717944,1,1306.765792
653,FBgn0003748,1.170661138,10.1686571,5.13E-43,2596.555832
654,FBgn0003751,-0.055101059,0.4332445,1,697.1415
655,FBgn0003861,0.372586218,4.834179828,0.015369278,3944.317526
656,FBgn0003862,0.192716306,8.197432782,0.02544894,12413.19351
657,FBgn0003863,1.534162472,0.910835197,0.061440248,675.172375
658,FBgn0003865,0,-2.120239339,1,702.135625
659,FBgn0003866,-0.349424491,3.015963266,0.082280096,4547.06275
660,FBgn0003867,-0.592322739,2.092737451,0.021691691,1251.193765
661,FBgn0003870,0.053818655,4.837913926,0.609082418,4132.567306
662,FBgn0003882,0.239317823,5.322447772,0.019887635,1821.06275
663,FBgn0003884,-0.716992341,9.714624342,4.76E-32,1567.06275
664,FBgn0003885,-0.636761678,7.047412945,2.02E-20,1795.06275
665,FBgn0003886,0.016458347,-1.660756742,1,1371.55321
666,FBgn0003889,0.498814319,2.628880782,0.026971162,1656.06275
667,FBgn0003890,-0.856549014,5.210552006,4.45E-12,1516.06275
668,FBgn0003891,0.131933531,8.520574565,0.146622265,8645.04223
669,FBgn0003892,-0.288238203,1.569804647,0.355077637,5336.06275
670,FBgn0003896,-0.018398374,5.764365085,0.845731697,3098.705555
671,FBgn0003900,0.703744927,-1.120064549,0.510747028,1765.894459
672,FBgn0003941,-0.059044974,9.470894135,0.338346892,404.1414127
673,FBgn0003942,0.021838392,9.350040696,0.769425473,407.422625
674,FBgn0003943,0.043496547,9.524289666,0.489813617,2417.591975
675,FBgn0003944,-0.458230566,0.253548079,0.37192428,3995.06275
676,FBgn0003950,1.934990227,-1.365436027,0.104230444,4270.942871
677,FBgn0003961,1.765096375,-1.420151218,0.2653809,1079.665523
678,FBgn0003963,0.17785523,4.426673312,0.138419657,4391.722568
679,FBgn0003964,-0.082395575,5.880587001,0.323197148,2337.533224
680,FBgn0003965,-0.084782508,2.232801622,0.766453739,1120.06275
681,FBgn0003969,-0.077235791,6.856290223,0.277266075,3480.804017
682,FBgn0003975,0.077808657,2.918872802,0.650890051,3278.06275
683,FBgn0003977,-0.344753318,4.944929481,0.00183971,5682.06275
684,FBgn0003978,0.086429252,3.501957386,0.539518198,1125.06275
685,FBgn0003979,1.586080519,-2.032818762,1,464.417
686,FBgn0003980,0.192310462,-1.166045285,1,440.3485
687,FBgn0003983,-0.742269003,-1.871957717,1,301.2645791
688,FBgn0003984,-0.449686391,2.825330645,0.019603,4398.880707
689,FBgn0003996,-0.793274519,3.684080972,2.09E-08,2167.06275
690,FBgn0003997,0.028608826,2.774364715,0.934741677,3833.06275
691,FBgn0004003,1.688566224,-1.212998036,0.222948107,940.5077704
692,FBgn0004034,-0.878829706,2.610925048,0.000948922,1853.06275
693,FBgn0004045,-1.526224288,-0.797039598,0.070618944,1384.230896
694,FBgn0004047,-0.609034834,1.471192197,0.15960096,1303.06275
695,FBgn0004049,0.04611217,6.184643715,0.587218009,3860.471885
696,FBgn0004050,0.055256468,5.820345654,0.48620209,2227.738542
697,FBgn0004052,0.006527974,-1.950348562,1,270.2767834
698,FBgn0004053,-1.580859479,-2.032795769,1,1077.724
699,FBgn0004054,0,-2.120239339,1,752.5828125
700,FBgn0004055,-0.176650036,8.287262571,0.003388305,2415.455721
701,FBgn0004057,-0.12563062,2.639115948,0.517754022,1877.123446
702,FBgn0004066,-0.146268756,4.913946808,0.173377656,991.06275
703,FBgn0004087,0.446091248,1.839811362,0.065782849,477.29675
704,FBgn0004101,-0.117085438,4.272435869,0.307824984,2099.62575
705,FBgn0004102,0.082729878,5.113859781,0.388301008,4541.025402
706,FBgn0004103,-0.136149124,7.88190546,0.099405535,2018.06275
707,FBgn0004106,0.732248743,-0.693417112,0.352903169,897.06275
708,FBgn0004107,0.141555314,4.194578898,0.204532665,1225.392939
709,FBgn0004108,0.007480876,5.989283706,0.937370371,3973.06275
710,FBgn0004110,1.031484853,-0.312273091,0.065967955,1479.06275
711,FBgn0004117,0.099383786,4.653454218,0.574037625,1305.657333
712,FBgn0004118,-0.395637686,7.636151563,9.90E-09,2090.381381
713,FBgn0004132,-0.157550643,4.528953831,0.182461757,519.259375
714,FBgn0004133,-0.264670405,4.555556335,0.040505447,2324.0143
715,FBgn0004143,-1.580859479,-2.032795769,1,656.853
716,FBgn0004167,-0.664739358,4.754280657,1.13E-07,13194.54167
717,FBgn0004168,-0.133877556,7.423730406,0.05526442,4834.06275
718,FBgn0004169,0.488661149,4.642104698,0.013581536,1399.34924
719,FBgn0004170,-2.32922255,-1.950079296,0.514364933,1256.652
720,FBgn0004171,1.601899923,-0.763400287,0.072527865,881.5249527
721,FBgn0004172,1.352437122,-0.596456517,0.149840065,179.0755846
722,FBgn0004173,0.751458422,-0.597534127,0.519341956,233.1961894
723,FBgn0004174,1.174042777,-0.313123385,0.117149967,182.0997732
724,FBgn0004175,1.615233478,-1.076485734,0.120160517,233.7778868
725,FBgn0004177,-0.227346816,7.906987266,0.000579476,1961.651781
726,FBgn0004179,-0.070440089,8.808307744,0.278281302,2501.367577
727,FBgn0004181,2.170958904,1.045758617,0.009520559,1303.18775
728,FBgn0004197,0.316195033,-0.693746364,0.733777943,5408.06275
729,FBgn0004198,-0.010421278,7.617236932,0.909301236,11388.36476
